year,county,cause,sex,age_code,N
108,0322,04,1,17,1
108,0322,04,2,12,1
108,0322,07,1,14,1
108,0322,07,1,20,1
108,0322,07,1,21,1
108,0322,07,1,23,1
108,0322,07,2,17,1
108,0322,07,2,20,1
108,0322,07,2,23,1
108,0322,07,2,25,1
108,0322,08,1,17,1
108,0322,08,1,19,1
108,0322,08,1,23,1
108,0322,08,2,22,1
108,0322,10,1,16,1
108,0322,10,1,18,1
108,0322,10,1,22,1
108,0322,10,2,17,1
108,0322,10,2,19,1
108,0322,10,2,24,1
108,0322,13,1,19,2
108,0322,13,1,21,2
108,0322,13,1,22,1
108,0322,13,1,25,1
108,0322,13,2,20,1
108,0322,13,2,21,1
108,0322,13,2,22,1
108,0322,13,2,24,1
108,0322,19,2,15,1
108,0322,19,2,17,1
108,0322,19,2,18,1
108,0322,19,2,20,1
108,0322,23,1,20,1
108,0322,23,1,21,2
108,0322,23,1,23,1
108,0322,25,2,21,1
108,0322,25,2,23,1
108,0322,27,2,13,1
108,0322,32,2,22,1
108,0322,33,2,20,1
108,0323,01,1,15,1
108,0323,01,1,17,4
108,0323,01,1,18,3
108,0323,01,1,19,2
108,0323,01,1,21,1
108,0323,01,1,23,2
108,0323,03,1,14,1
108,0323,03,1,20,1
108,0323,04,1,14,1
108,0323,04,1,16,1
108,0323,04,1,17,1
108,0323,04,1,18,3
108,0323,04,1,19,3
108,0323,04,1,20,2
108,0323,04,1,21,1
108,0323,05,1,17,2
108,0323,05,1,19,1
108,0323,05,1,22,1
108,0323,05,1,23,1
108,0323,05,2,24,1
108,0323,06,1,24,1
108,0323,07,1,13,1
108,0323,07,1,16,1
108,0323,07,1,17,1
108,0323,07,1,18,2
108,0323,07,1,19,2
108,0323,07,1,21,5
108,0323,07,1,23,1
108,0323,07,1,24,1
108,0323,07,2,14,1
108,0323,07,2,15,1
108,0323,07,2,17,1
108,0323,07,2,22,2
108,0323,07,2,24,1
108,0323,08,1,13,1
108,0323,08,1,15,1
108,0323,08,1,17,4
108,0323,08,1,18,1
108,0323,08,1,19,5
108,0323,08,1,21,1
108,0323,08,1,22,2
108,0323,08,2,17,2
108,0323,08,2,18,2
108,0323,08,2,19,1
108,0323,08,2,20,1
108,0323,08,2,21,3
108,0323,08,2,22,3
108,0323,08,2,23,1
108,0323,09,1,20,1
108,0323,09,2,17,1
108,0323,10,1,17,1
108,0323,10,1,18,1
108,0323,10,1,19,2
108,0323,10,1,20,1
108,0323,10,1,24,1
108,0323,10,2,18,2
108,0323,10,2,21,1
108,0323,10,2,22,2
108,0323,10,2,23,1
108,0323,12,1,19,1
108,0323,13,1,14,1
108,0323,13,1,17,3
108,0323,13,1,18,2
108,0323,13,1,19,2
108,0323,13,1,20,1
108,0323,13,1,21,4
108,0323,13,1,22,1
108,0323,13,1,23,1
108,0323,13,1,24,1
108,0323,13,2,15,1
108,0323,13,2,16,1
108,0323,13,2,18,2
108,0323,13,2,22,2
108,0323,13,2,23,1
108,0323,18,1,23,1
108,0323,19,2,14,1
108,0323,19,2,15,1
108,0323,19,2,17,4
108,0323,19,2,18,1
108,0323,19,2,20,3
108,0323,19,2,21,2
108,0323,20,2,11,1
108,0323,20,2,17,1
108,0323,20,2,21,1
108,0323,21,2,19,1
108,0323,21,2,20,1
108,0323,22,2,15,1
108,0323,22,2,16,1
108,0323,22,2,18,2
108,0323,23,1,19,1
108,0323,23,1,20,1
108,0323,23,1,21,3
108,0323,23,1,22,1
108,0323,23,1,23,1
108,0323,26,1,21,1
108,0323,26,1,24,1
108,0323,26,2,19,2
108,0323,27,1,18,1
108,0323,31,1,17,1
108,0323,31,2,20,1
108,0323,31,2,24,1
108,0323,32,1,18,1
108,0323,32,1,24,1
108,0323,32,2,15,1
108,0323,32,2,17,1
108,0323,32,2,20,1
108,0323,33,1,09,1
108,0323,33,1,18,1
108,0323,33,1,19,3
108,0323,33,1,22,1
108,0323,33,2,16,1
108,0323,33,2,20,1
108,0323,33,2,21,1
108,0323,33,2,23,1
108,0323,33,2,24,1
108,0324,01,1,16,2
108,0324,01,1,18,1
108,0324,01,1,19,2
108,0324,01,1,20,1
108,0324,01,1,21,1
108,0324,01,2,16,1
108,0324,03,1,16,1
108,0324,04,1,16,1
108,0324,04,1,18,2
108,0324,04,1,20,1
108,0324,05,1,17,1
108,0324,05,1,19,1
108,0324,05,1,20,1
108,0324,05,1,21,1
108,0324,05,1,23,1
108,0324,05,2,21,1
108,0324,05,2,24,1
108,0324,05,2,25,1
108,0324,06,2,18,1
108,0324,07,1,16,1
108,0324,07,1,17,2
108,0324,07,1,18,2
108,0324,07,1,19,4
108,0324,07,1,20,5
108,0324,07,1,22,5
108,0324,07,1,24,1
108,0324,07,2,16,2
108,0324,07,2,18,1
108,0324,07,2,21,4
108,0324,07,2,23,2
108,0324,08,1,18,4
108,0324,08,1,20,1
108,0324,08,1,22,3
108,0324,08,2,19,3
108,0324,08,2,22,4
108,0324,08,2,23,4
108,0324,08,2,24,1
108,0324,09,2,16,1
108,0324,09,2,17,1
108,0324,09,2,18,1
108,0324,10,1,17,4
108,0324,10,1,21,2
108,0324,10,1,23,1
108,0324,10,2,20,1
108,0324,10,2,21,1
108,0324,10,2,22,1
108,0324,10,2,23,1
108,0324,10,2,24,2
108,0324,12,1,20,1
108,0324,12,1,23,1
108,0324,13,1,16,1
108,0324,13,1,17,1
108,0324,13,1,18,4
108,0324,13,1,19,1
108,0324,13,1,20,3
108,0324,13,1,21,1
108,0324,13,1,22,1
108,0324,13,1,23,4
108,0324,13,2,17,1
108,0324,13,2,18,2
108,0324,13,2,19,1
108,0324,13,2,20,2
108,0324,13,2,21,3
108,0324,13,2,22,5
108,0324,13,2,23,1
108,0324,17,1,21,1
108,0324,17,1,22,1
108,0324,17,2,16,1
108,0324,17,2,17,1
108,0324,18,2,18,1
108,0324,19,2,14,1
108,0324,19,2,17,2
108,0324,19,2,18,1
108,0324,19,2,19,3
108,0324,19,2,20,2
108,0324,19,2,21,1
108,0324,19,2,22,2
108,0324,19,2,24,1
108,0324,20,2,22,1
108,0324,21,2,14,1
108,0324,21,2,17,2
108,0324,21,2,22,1
108,0324,22,2,20,1
108,0324,23,1,19,1
108,0324,23,1,21,1
108,0324,23,1,23,1
108,0324,23,1,25,1
108,0324,25,1,23,1
108,0324,25,2,20,2
108,0324,25,2,24,1
108,0324,26,1,17,1
108,0324,26,1,22,1
108,0324,26,2,20,1
108,0324,31,1,10,1
108,0324,31,2,16,1
108,0324,31,2,17,1
108,0324,31,2,22,1
108,0324,31,2,23,1
108,0324,31,2,24,1
108,0324,31,2,25,1
108,0324,32,1,21,1
108,0324,32,1,22,1
108,0324,32,2,18,1
108,0324,32,2,19,3
108,0324,33,1,15,1
108,0324,33,1,16,1
108,0324,33,1,17,2
108,0324,33,1,18,1
108,0324,33,1,21,2
108,0324,33,1,22,1
108,0324,33,1,23,1
108,0324,33,1,26,1
108,0324,33,2,16,1
108,0324,33,2,18,1
108,0324,33,2,19,1
108,0324,33,2,20,1
108,0324,33,2,21,1
108,0324,33,2,22,1
108,0324,33,2,23,1
108,0325,01,1,14,2
108,0325,01,1,15,1
108,0325,01,1,16,1
108,0325,01,1,17,2
108,0325,01,1,18,2
108,0325,01,1,19,1
108,0325,01,1,20,1
108,0325,01,1,21,1
108,0325,01,1,23,2
108,0325,01,2,17,1
108,0325,01,2,20,1
108,0325,01,2,21,1
108,0325,03,1,12,1
108,0325,03,1,16,1
108,0325,03,1,21,1
108,0325,03,2,20,1
108,0325,04,1,15,1
108,0325,04,1,17,1
108,0325,04,1,18,1
108,0325,04,1,19,2
108,0325,04,1,20,1
108,0325,04,1,21,2
108,0325,04,2,18,1
108,0325,05,1,13,1
108,0325,05,1,16,1
108,0325,05,1,17,1
108,0325,05,1,20,1
108,0325,05,1,21,1
108,0325,05,1,22,1
108,0325,05,1,23,2
108,0325,05,2,16,1
108,0325,05,2,19,1
108,0325,05,2,20,2
108,0325,07,1,15,1
108,0325,07,1,16,4
108,0325,07,1,18,1
108,0325,07,1,19,2
108,0325,07,1,20,2
108,0325,07,1,21,1
108,0325,07,1,22,1
108,0325,07,1,23,4
108,0325,07,1,24,1
108,0325,07,2,14,1
108,0325,07,2,16,3
108,0325,07,2,19,2
108,0325,07,2,20,4
108,0325,07,2,21,1
108,0325,07,2,22,1
108,0325,07,2,23,3
108,0325,08,1,16,1
108,0325,08,1,17,1
108,0325,08,1,18,2
108,0325,08,1,19,9
108,0325,08,1,20,2
108,0325,08,1,21,2
108,0325,08,2,18,2
108,0325,08,2,19,1
108,0325,08,2,21,3
108,0325,08,2,22,1
108,0325,08,2,23,2
108,0325,08,2,24,1
108,0325,09,1,20,1
108,0325,09,1,23,1
108,0325,09,2,19,1
108,0325,09,2,20,2
108,0325,09,2,21,1
108,0325,10,1,17,1
108,0325,10,1,19,1
108,0325,10,1,20,1
108,0325,10,1,22,1
108,0325,10,1,23,1
108,0325,10,1,24,1
108,0325,10,2,17,1
108,0325,10,2,19,2
108,0325,10,2,21,1
108,0325,12,1,17,1
108,0325,12,2,15,1
108,0325,13,1,17,4
108,0325,13,1,18,2
108,0325,13,1,19,4
108,0325,13,1,20,8
108,0325,13,1,21,3
108,0325,13,1,22,1
108,0325,13,1,23,3
108,0325,13,2,16,1
108,0325,13,2,17,1
108,0325,13,2,18,1
108,0325,13,2,19,3
108,0325,13,2,20,1
108,0325,13,2,21,2
108,0325,13,2,22,2
108,0325,13,2,23,2
108,0325,17,1,22,1
108,0325,18,1,16,1
108,0325,18,1,18,1
108,0325,18,2,15,1
108,0325,19,2,13,1
108,0325,19,2,15,3
108,0325,19,2,16,4
108,0325,19,2,17,2
108,0325,19,2,18,4
108,0325,19,2,19,2
108,0325,19,2,20,1
108,0325,19,2,21,1
108,0325,20,2,15,1
108,0325,20,2,20,2
108,0325,20,2,21,1
108,0325,22,2,10,1
108,0325,22,2,18,1
108,0325,22,2,21,1
108,0325,23,1,19,1
108,0325,23,1,20,2
108,0325,23,1,21,2
108,0325,23,1,22,1
108,0325,24,1,19,1
108,0325,25,1,21,1
108,0325,26,1,21,2
108,0325,26,1,23,1
108,0325,26,2,22,2
108,0325,27,1,16,1
108,0325,27,1,19,1
108,0325,27,1,23,1
108,0325,27,2,14,1
108,0325,27,2,15,1
108,0325,27,2,18,1
108,0325,27,2,20,2
108,0325,27,2,22,1
108,0325,27,2,23,1
108,0325,31,1,17,1
108,0325,31,1,20,1
108,0325,31,1,22,1
108,0325,31,2,21,1
108,0325,32,1,19,3
108,0325,32,1,23,1
108,0325,33,1,16,1
108,0325,33,1,17,2
108,0325,33,1,19,1
108,0325,33,1,20,2
108,0325,33,1,22,1
108,0325,33,2,15,1
108,0325,33,2,20,1
108,0325,33,2,21,2
108,0325,33,2,23,3
108,0326,01,1,16,3
108,0326,01,1,17,3
108,0326,01,1,18,6
108,0326,01,1,19,1
108,0326,01,1,20,1
108,0326,01,1,22,1
108,0326,01,1,23,1
108,0326,01,2,20,1
108,0326,01,2,23,1
108,0326,01,2,24,1
108,0326,02,2,23,1
108,0326,03,1,15,1
108,0326,03,1,20,1
108,0326,04,1,17,1
108,0326,04,1,18,1
108,0326,04,1,19,2
108,0326,04,1,21,1
108,0326,04,1,22,1
108,0326,05,1,17,1
108,0326,05,1,18,1
108,0326,05,1,21,1
108,0326,05,1,22,1
108,0326,05,2,19,2
108,0326,05,2,20,1
108,0326,05,2,21,1
108,0326,05,2,22,2
108,0326,05,2,24,1
108,0326,05,2,26,1
108,0326,07,1,16,2
108,0326,07,1,17,2
108,0326,07,1,19,3
108,0326,07,1,20,4
108,0326,07,1,21,1
108,0326,07,1,22,3
108,0326,07,1,23,2
108,0326,07,1,24,2
108,0326,07,2,17,2
108,0326,07,2,18,1
108,0326,07,2,19,1
108,0326,07,2,20,2
108,0326,07,2,21,2
108,0326,07,2,22,3
108,0326,07,2,23,2
108,0326,07,2,25,1
108,0326,08,1,15,1
108,0326,08,1,16,1
108,0326,08,1,17,3
108,0326,08,1,18,3
108,0326,08,1,19,3
108,0326,08,1,20,5
108,0326,08,1,21,6
108,0326,08,1,22,3
108,0326,08,1,24,2
108,0326,08,2,16,1
108,0326,08,2,17,2
108,0326,08,2,20,2
108,0326,08,2,21,1
108,0326,08,2,22,2
108,0326,08,2,23,3
108,0326,09,2,17,1
108,0326,09,2,23,1
108,0326,10,1,17,1
108,0326,10,1,18,5
108,0326,10,1,19,1
108,0326,10,2,12,1
108,0326,10,2,17,1
108,0326,10,2,20,1
108,0326,10,2,21,1
108,0326,10,2,22,3
108,0326,10,2,23,1
108,0326,13,1,14,1
108,0326,13,1,15,1
108,0326,13,1,16,2
108,0326,13,1,17,1
108,0326,13,1,18,3
108,0326,13,1,19,5
108,0326,13,1,20,3
108,0326,13,1,21,5
108,0326,13,1,22,2
108,0326,13,1,23,9
108,0326,13,1,26,1
108,0326,13,2,16,3
108,0326,13,2,17,2
108,0326,13,2,18,4
108,0326,13,2,19,4
108,0326,13,2,20,4
108,0326,13,2,21,2
108,0326,13,2,22,4
108,0326,13,2,23,3
108,0326,13,2,24,1
108,0326,14,2,16,1
108,0326,16,1,09,1
108,0326,17,1,21,1
108,0326,17,1,22,1
108,0326,18,1,16,1
108,0326,18,2,13,1
108,0326,18,2,14,1
108,0326,18,2,19,1
108,0326,19,2,12,1
108,0326,19,2,15,5
108,0326,19,2,16,3
108,0326,19,2,17,4
108,0326,19,2,18,6
108,0326,19,2,19,7
108,0326,19,2,20,2
108,0326,19,2,21,2
108,0326,19,2,23,1
108,0326,19,2,25,1
108,0326,20,2,17,1
108,0326,20,2,18,1
108,0326,20,2,22,2
108,0326,22,2,15,1
108,0326,22,2,16,1
108,0326,22,2,17,3
108,0326,22,2,20,1
108,0326,22,2,22,1
108,0326,22,2,23,1
108,0326,23,1,16,1
108,0326,23,1,18,1
108,0326,23,1,20,1
108,0326,23,1,21,2
108,0326,23,1,22,2
108,0326,23,1,23,2
108,0326,23,1,24,5
108,0326,23,1,25,2
108,0326,25,1,19,1
108,0326,25,2,17,1
108,0326,25,2,21,1
108,0326,25,2,24,1
108,0326,26,1,19,1
108,0326,26,1,21,1
108,0326,26,1,23,3
108,0326,27,1,07,1
108,0326,27,1,17,1
108,0326,27,2,17,1
108,0326,29,1,18,1
108,0326,29,2,21,1
108,0326,29,2,24,1
108,0326,31,1,19,2
108,0326,31,1,20,1
108,0326,31,2,17,1
108,0326,31,2,19,3
108,0326,32,1,14,2
108,0326,32,1,19,1
108,0326,32,1,20,1
108,0326,32,1,21,1
108,0326,32,1,22,1
108,0326,32,1,23,1
108,0326,32,2,14,1
108,0326,32,2,17,2
108,0326,32,2,18,1
108,0326,32,2,19,1
108,0326,32,2,21,1
108,0326,32,2,22,2
108,0326,33,1,16,1
108,0326,33,1,17,1
108,0326,33,1,18,2
108,0326,33,1,20,1
108,0326,33,1,21,1
108,0326,33,2,14,1
108,0326,33,2,17,1
108,0326,33,2,20,1
108,0326,33,2,22,2
108,0326,33,2,23,1
108,0327,01,1,14,1
108,0327,01,1,15,1
108,0327,01,1,16,6
108,0327,01,1,17,6
108,0327,01,1,18,2
108,0327,01,1,19,4
108,0327,01,1,20,1
108,0327,01,1,21,1
108,0327,01,1,22,1
108,0327,01,1,24,1
108,0327,01,2,20,1
108,0327,02,2,16,1
108,0327,03,1,13,1
108,0327,03,1,14,1
108,0327,03,1,16,1
108,0327,03,1,17,1
108,0327,03,1,18,2
108,0327,03,1,21,1
108,0327,03,1,22,1
108,0327,03,2,21,2
108,0327,04,1,14,1
108,0327,04,1,15,2
108,0327,04,1,16,1
108,0327,04,1,17,3
108,0327,04,1,18,1
108,0327,04,1,19,1
108,0327,04,1,20,2
108,0327,05,1,14,1
108,0327,05,1,16,3
108,0327,05,1,17,1
108,0327,05,1,18,1
108,0327,05,1,19,1
108,0327,05,1,20,2
108,0327,05,1,22,3
108,0327,05,1,24,1
108,0327,05,2,18,2
108,0327,05,2,19,1
108,0327,05,2,20,1
108,0327,05,2,21,1
108,0327,05,2,22,2
108,0327,05,2,23,1
108,0327,05,2,24,1
108,0327,06,1,19,1
108,0327,06,1,20,1
108,0327,07,1,14,1
108,0327,07,1,15,2
108,0327,07,1,16,4
108,0327,07,1,17,1
108,0327,07,1,18,2
108,0327,07,1,19,5
108,0327,07,1,20,2
108,0327,07,1,21,1
108,0327,07,1,22,5
108,0327,07,1,23,2
108,0327,07,1,24,3
108,0327,07,2,13,1
108,0327,07,2,15,3
108,0327,07,2,16,1
108,0327,07,2,17,2
108,0327,07,2,18,1
108,0327,07,2,19,1
108,0327,07,2,21,4
108,0327,07,2,22,2
108,0327,07,2,23,1
108,0327,07,2,24,2
108,0327,07,2,25,1
108,0327,08,1,15,1
108,0327,08,1,17,2
108,0327,08,1,18,2
108,0327,08,1,19,5
108,0327,08,1,20,1
108,0327,08,1,21,1
108,0327,08,1,22,5
108,0327,08,1,23,1
108,0327,08,1,24,1
108,0327,08,2,16,1
108,0327,08,2,17,1
108,0327,08,2,18,2
108,0327,08,2,19,3
108,0327,08,2,20,3
108,0327,08,2,21,2
108,0327,08,2,22,3
108,0327,08,2,24,1
108,0327,09,1,21,1
108,0327,09,1,23,1
108,0327,09,2,18,1
108,0327,09,2,21,1
108,0327,10,1,15,1
108,0327,10,1,17,3
108,0327,10,1,18,2
108,0327,10,1,19,1
108,0327,10,1,20,1
108,0327,10,1,21,2
108,0327,10,1,22,1
108,0327,10,2,17,1
108,0327,10,2,18,2
108,0327,10,2,20,2
108,0327,10,2,21,1
108,0327,10,2,22,1
108,0327,10,2,23,2
108,0327,11,1,17,1
108,0327,13,1,14,1
108,0327,13,1,16,2
108,0327,13,1,17,4
108,0327,13,1,18,5
108,0327,13,1,19,7
108,0327,13,1,20,1
108,0327,13,1,21,3
108,0327,13,1,22,3
108,0327,13,1,23,4
108,0327,13,1,24,3
108,0327,13,2,15,1
108,0327,13,2,16,4
108,0327,13,2,17,3
108,0327,13,2,18,4
108,0327,13,2,19,3
108,0327,13,2,20,2
108,0327,13,2,21,2
108,0327,13,2,22,2
108,0327,13,2,23,1
108,0327,13,2,24,1
108,0327,14,1,17,1
108,0327,14,1,19,1
108,0327,15,1,10,1
108,0327,16,1,18,1
108,0327,16,2,18,1
108,0327,17,2,15,1
108,0327,17,2,20,1
108,0327,17,2,21,1
108,0327,18,1,24,1
108,0327,18,2,19,2
108,0327,19,2,14,1
108,0327,19,2,15,1
108,0327,19,2,16,3
108,0327,19,2,17,5
108,0327,19,2,18,1
108,0327,19,2,19,2
108,0327,19,2,20,3
108,0327,19,2,21,1
108,0327,19,2,22,1
108,0327,20,2,17,1
108,0327,20,2,19,1
108,0327,20,2,20,1
108,0327,20,2,22,1
108,0327,21,2,19,2
108,0327,22,2,16,2
108,0327,23,1,19,1
108,0327,23,1,20,1
108,0327,23,1,22,4
108,0327,23,1,23,5
108,0327,23,1,25,1
108,0327,23,1,26,1
108,0327,24,1,10,1
108,0327,24,1,15,1
108,0327,25,1,23,1
108,0327,25,2,20,1
108,0327,26,1,22,2
108,0327,26,1,24,1
108,0327,26,2,21,1
108,0327,26,2,22,1
108,0327,26,2,24,1
108,0327,26,2,26,1
108,0327,27,1,18,2
108,0327,27,1,21,1
108,0327,27,2,16,3
108,0327,29,2,14,1
108,0327,29,2,21,1
108,0327,31,1,15,1
108,0327,31,1,17,2
108,0327,31,1,18,1
108,0327,31,1,19,2
108,0327,31,1,20,1
108,0327,31,1,21,1
108,0327,31,1,23,2
108,0327,31,1,24,2
108,0327,31,2,17,1
108,0327,31,2,19,2
108,0327,31,2,20,1
108,0327,31,2,21,1
108,0327,31,2,23,1
108,0327,32,1,13,1
108,0327,32,1,15,1
108,0327,32,1,18,2
108,0327,32,1,21,1
108,0327,32,2,17,1
108,0327,32,2,19,1
108,0327,32,2,22,1
108,0327,33,1,22,1
108,0327,33,1,23,1
108,0327,33,2,18,1
108,0327,33,2,20,1
108,0327,33,2,22,1
108,0327,33,2,24,1
108,0328,01,1,14,1
108,0328,01,1,15,1
108,0328,01,1,16,1
108,0328,01,1,17,1
108,0328,01,1,18,2
108,0328,01,1,19,2
108,0328,01,1,21,3
108,0328,02,1,18,1
108,0328,02,1,19,1
108,0328,03,2,16,1
108,0328,04,1,16,3
108,0328,04,1,18,2
108,0328,04,2,16,1
108,0328,04,2,17,1
108,0328,04,2,19,2
108,0328,05,1,18,2
108,0328,05,1,19,1
108,0328,05,1,22,2
108,0328,05,1,23,2
108,0328,05,1,24,1
108,0328,05,2,13,1
108,0328,05,2,17,2
108,0328,05,2,18,1
108,0328,05,2,19,1
108,0328,05,2,21,1
108,0328,06,2,16,1
108,0328,07,1,14,2
108,0328,07,1,17,2
108,0328,07,1,18,2
108,0328,07,1,19,1
108,0328,07,1,20,1
108,0328,07,1,21,2
108,0328,07,1,22,2
108,0328,07,1,23,2
108,0328,07,1,24,2
108,0328,07,2,15,2
108,0328,07,2,16,1
108,0328,07,2,17,3
108,0328,07,2,18,2
108,0328,07,2,20,1
108,0328,07,2,23,2
108,0328,07,2,24,1
108,0328,08,1,15,1
108,0328,08,1,16,3
108,0328,08,1,17,3
108,0328,08,1,18,2
108,0328,08,1,19,3
108,0328,08,1,20,2
108,0328,08,1,21,2
108,0328,08,1,22,3
108,0328,08,1,23,2
108,0328,08,1,24,2
108,0328,08,2,13,1
108,0328,08,2,18,2
108,0328,08,2,19,3
108,0328,08,2,20,2
108,0328,08,2,21,2
108,0328,08,2,22,6
108,0328,08,2,23,2
108,0328,09,1,21,2
108,0328,09,1,22,1
108,0328,09,2,21,1
108,0328,09,2,23,1
108,0328,10,1,15,1
108,0328,10,1,16,1
108,0328,10,1,17,1
108,0328,10,1,20,1
108,0328,10,1,22,1
108,0328,10,1,23,1
108,0328,10,2,22,3
108,0328,12,1,24,1
108,0328,13,1,13,1
108,0328,13,1,14,2
108,0328,13,1,16,1
108,0328,13,1,17,1
108,0328,13,1,18,3
108,0328,13,1,19,2
108,0328,13,1,20,5
108,0328,13,1,21,2
108,0328,13,1,22,4
108,0328,13,1,23,2
108,0328,13,1,24,2
108,0328,13,2,15,1
108,0328,13,2,16,2
108,0328,13,2,17,3
108,0328,13,2,18,2
108,0328,13,2,19,2
108,0328,13,2,20,5
108,0328,13,2,21,3
108,0328,13,2,22,1
108,0328,13,2,23,2
108,0328,17,2,13,1
108,0328,19,2,13,2
108,0328,19,2,15,4
108,0328,19,2,16,7
108,0328,19,2,17,1
108,0328,19,2,18,2
108,0328,19,2,19,1
108,0328,19,2,20,1
108,0328,19,2,21,2
108,0328,19,2,23,2
108,0328,20,2,16,1
108,0328,20,2,17,2
108,0328,20,2,20,1
108,0328,20,2,22,2
108,0328,21,2,17,1
108,0328,21,2,19,1
108,0328,21,2,20,1
108,0328,22,2,17,1
108,0328,22,2,19,1
108,0328,22,2,20,1
108,0328,22,2,22,1
108,0328,22,2,24,1
108,0328,23,1,18,1
108,0328,23,1,21,1
108,0328,23,1,22,1
108,0328,23,1,23,2
108,0328,25,1,18,1
108,0328,25,1,23,1
108,0328,26,1,23,1
108,0328,27,1,17,1
108,0328,31,1,16,1
108,0328,31,1,17,1
108,0328,31,1,21,1
108,0328,31,2,19,1
108,0328,32,1,05,1
108,0328,32,1,08,1
108,0328,32,1,10,1
108,0328,32,1,15,1
108,0328,32,1,17,2
108,0328,32,1,18,1
108,0328,32,1,21,1
108,0328,32,1,22,1
108,0328,32,1,24,1
108,0328,32,2,19,1
108,0328,33,1,17,1
108,0328,33,1,18,2
108,0328,33,1,22,1
108,0328,33,1,23,1
108,0328,33,1,24,1
108,0328,33,2,16,1
108,0328,33,2,17,1
108,0328,33,2,19,2
108,0328,33,2,20,1
108,0328,33,2,24,1
108,0329,01,1,14,2
108,0329,01,1,15,7
108,0329,01,1,16,2
108,0329,01,1,18,5
108,0329,01,1,19,6
108,0329,01,1,20,2
108,0329,01,1,21,1
108,0329,01,1,22,1
108,0329,03,1,15,2
108,0329,03,1,18,2
108,0329,03,2,14,1
108,0329,03,2,15,1
108,0329,03,2,16,1
108,0329,03,2,18,1
108,0329,04,1,15,1
108,0329,04,1,16,1
108,0329,04,1,17,3
108,0329,04,1,19,1
108,0329,04,1,21,2
108,0329,04,1,22,1
108,0329,04,1,23,1
108,0329,04,1,24,1
108,0329,04,2,24,1
108,0329,05,1,15,1
108,0329,05,1,18,2
108,0329,05,1,19,1
108,0329,05,1,20,4
108,0329,05,1,21,4
108,0329,05,1,22,3
108,0329,05,1,24,3
108,0329,05,2,14,1
108,0329,05,2,16,1
108,0329,05,2,17,2
108,0329,05,2,18,1
108,0329,05,2,19,1
108,0329,05,2,21,1
108,0329,05,2,23,1
108,0329,05,2,24,1
108,0329,06,2,20,1
108,0329,07,1,15,5
108,0329,07,1,16,4
108,0329,07,1,17,4
108,0329,07,1,18,6
108,0329,07,1,19,5
108,0329,07,1,20,5
108,0329,07,1,21,3
108,0329,07,1,22,2
108,0329,07,1,23,4
108,0329,07,1,24,2
108,0329,07,2,16,5
108,0329,07,2,17,4
108,0329,07,2,18,5
108,0329,07,2,19,3
108,0329,07,2,20,3
108,0329,07,2,21,2
108,0329,07,2,22,7
108,0329,07,2,23,2
108,0329,07,2,24,4
108,0329,08,1,04,1
108,0329,08,1,13,1
108,0329,08,1,14,1
108,0329,08,1,15,4
108,0329,08,1,16,3
108,0329,08,1,17,5
108,0329,08,1,18,6
108,0329,08,1,19,8
108,0329,08,1,20,4
108,0329,08,1,21,3
108,0329,08,1,22,6
108,0329,08,1,23,3
108,0329,08,2,15,2
108,0329,08,2,18,2
108,0329,08,2,19,5
108,0329,08,2,20,2
108,0329,08,2,21,6
108,0329,08,2,22,2
108,0329,09,1,21,2
108,0329,09,1,23,1
108,0329,09,2,17,1
108,0329,09,2,18,1
108,0329,09,2,19,1
108,0329,09,2,21,2
108,0329,10,1,18,2
108,0329,10,1,19,2
108,0329,10,1,20,1
108,0329,10,1,21,2
108,0329,10,1,22,1
108,0329,10,1,23,2
108,0329,10,1,24,1
108,0329,10,2,16,1
108,0329,10,2,17,2
108,0329,10,2,18,3
108,0329,10,2,19,2
108,0329,10,2,20,2
108,0329,10,2,21,1
108,0329,10,2,22,3
108,0329,12,1,22,1
108,0329,13,1,14,2
108,0329,13,1,15,1
108,0329,13,1,16,3
108,0329,13,1,17,4
108,0329,13,1,18,11
108,0329,13,1,19,8
108,0329,13,1,20,9
108,0329,13,1,21,8
108,0329,13,1,22,5
108,0329,13,1,23,5
108,0329,13,1,24,1
108,0329,13,1,25,1
108,0329,13,1,26,1
108,0329,13,2,11,1
108,0329,13,2,16,1
108,0329,13,2,17,6
108,0329,13,2,18,1
108,0329,13,2,19,7
108,0329,13,2,20,2
108,0329,13,2,21,7
108,0329,13,2,22,2
108,0329,13,2,23,2
108,0329,13,2,24,1
108,0329,14,2,17,1
108,0329,15,2,17,1
108,0329,16,1,21,1
108,0329,17,1,24,1
108,0329,18,1,16,1
108,0329,18,1,17,1
108,0329,18,2,17,1
108,0329,18,2,18,1
108,0329,18,2,19,1
108,0329,19,2,12,1
108,0329,19,2,14,1
108,0329,19,2,15,7
108,0329,19,2,16,6
108,0329,19,2,17,4
108,0329,19,2,18,5
108,0329,19,2,19,5
108,0329,19,2,20,4
108,0329,19,2,21,3
108,0329,19,2,22,2
108,0329,19,2,25,1
108,0329,20,2,15,1
108,0329,20,2,16,1
108,0329,20,2,17,3
108,0329,20,2,18,1
108,0329,20,2,19,1
108,0329,21,2,15,1
108,0329,21,2,18,1
108,0329,22,2,13,1
108,0329,22,2,15,1
108,0329,22,2,17,1
108,0329,22,2,18,1
108,0329,22,2,19,2
108,0329,22,2,20,1
108,0329,23,1,19,1
108,0329,23,1,20,2
108,0329,23,1,21,3
